case Id,activity,timestamp
1-236817141,Accepted,11/14/2011 5:09:27 PM
1-236817141,Accepted,1/5/2012 3:08:18 PM
1-236817141,Completed,1/5/2012 3:09:00 PM
1-270399977,Accepted,11/13/2008 10:43:32 AM
1-270399977,Accepted,1/30/2012 11:56:24 AM
1-270399977,Accepted,1/30/2012 12:12:05 PM
1-270399977,Queued,2/16/2012 3:52:16 PM
1-270399977,Accepted,2/16/2012 4:09:17 PM
1-270399977,Queued,2/16/2012 4:09:43 PM
1-270399977,Accepted,2/16/2012 4:10:10 PM
1-270399977,Completed,3/19/2012 10:26:32 AM
1-270427461,Accepted,11/13/2008 12:01:04 PM
1-270427461,Accepted,12/2/2009 3:24:35 PM
1-270427461,Accepted,11/14/2011 4:57:27 PM
1-270427461,Accepted,1/18/2012 11:17:14 AM
1-270427461,Completed,1/18/2012 11:19:21 AM
1-310231291,Accepted,6/25/2009 10:47:52 AM
1-310231291,Accepted,3/28/2012 1:10:36 PM
1-310231291,Completed,3/28/2012 1:12:08 PM
1-316086072,Accepted,8/11/2009 9:44:51 AM
1-316086072,Queued,8/11/2009 9:55:12 AM
1-316086072,Accepted,8/11/2009 1:01:25 PM
1-316086072,Queued,5/18/2010 1:35:53 PM
1-316086072,Accepted,6/16/2010 1:00:32 PM
1-316086072,Accepted,10/1/2011 10:40:28 PM
1-316086072,Queued,12/7/2011 1:41:00 PM
1-316086072,Accepted,2/15/2012 1:01:20 PM
1-316086072,Completed,2/19/2012 10:57:21 PM
1-320604521,Accepted,9/7/2009 2:33:24 PM
1-320604521,Unmatched,9/14/2009 11:37:50 AM
1-320604521,Completed,4/30/2012 12:21:43 PM
1-322204195,Queued,9/16/2009 10:42:12 PM
1-322204195,Accepted,9/28/2009 11:26:19 AM
1-322204195,Accepted,9/28/2009 11:26:30 AM
1-322204195,Queued,4/8/2010 12:09:22 PM
1-322204195,Queued,4/8/2010 12:11:51 PM
1-322204195,Accepted,4/12/2010 10:05:58 AM
1-322204195,Accepted,4/12/2010 10:10:24 AM
1-322204195,Accepted,10/18/2011 4:09:14 PM
1-322204195,Accepted,5/24/2012 10:02:19 AM
1-322204195,Completed,5/24/2012 11:03:31 AM
1-322581861,Accepted,9/18/2009 12:50:02 PM
1-322581861,Unmatched,11/17/2009 3:07:38 PM
1-322581861,Completed,3/13/2012 12:53:35 PM
1-322980802,Accepted,9/21/2009 2:13:43 PM
1-322980802,Completed,2/7/2012 2:22:11 PM
1-323264491,Accepted,9/22/2009 2:22:05 PM
1-323264491,Accepted,9/22/2009 2:25:17 PM
1-323264491,Completed,5/24/2012 10:57:49 AM
1-323462732,Accepted,9/23/2009 11:52:27 AM
1-323462732,Accepted,1/4/2010 10:00:17 AM
1-323462732,Accepted,3/17/2010 5:36:20 PM
1-323462732,Accepted,11/9/2010 1:35:55 PM
1-323462732,Accepted,11/9/2010 3:20:48 PM
1-323462732,Accepted,3/30/2012 8:00:47 AM
1-323462732,Accepted,3/30/2012 8:05:44 AM
1-323462732,Accepted,4/19/2012 10:01:14 AM
1-323462732,Completed,4/19/2012 10:01:38 AM
1-327329880,Accepted,10/14/2009 6:12:54 PM
1-327329880,Accepted,12/2/2009 3:24:37 PM
1-327329880,Accepted,9/2/2011 12:22:08 AM
1-327329880,Accepted,2/1/2012 10:46:54 AM
1-327329880,Completed,2/1/2012 10:46:57 AM
1-329451027,Accepted,10/26/2009 3:47:10 PM
1-329451027,Unmatched,10/27/2009 10:57:26 AM
1-329451027,Queued,3/2/2010 2:44:22 PM
1-329451027,Accepted,3/2/2010 2:46:10 PM
1-329451027,Accepted,3/2/2010 2:46:18 PM
1-329451027,Accepted,4/11/2011 9:10:20 AM
1-329451027,Accepted,4/11/2011 9:11:48 AM
1-329451027,Accepted,11/28/2011 9:21:27 AM
1-329451027,Accepted,3/30/2012 10:53:50 AM
1-329451027,Completed,3/30/2012 10:53:53 AM
1-329647261,Accepted,10/27/2009 10:42:40 AM
1-329647261,Accepted,10/27/2009 10:42:49 AM
1-329647261,Queued,3/2/2010 2:43:43 PM
1-329647261,Accepted,3/2/2010 2:44:26 PM
1-329647261,Accepted,3/3/2010 9:04:11 AM
1-329647261,Accepted,6/13/2010 11:32:03 PM
1-329647261,Accepted,4/11/2011 9:12:04 AM
1-329647261,Accepted,11/23/2011 12:55:39 PM
1-329647261,Completed,1/19/2012 9:55:41 AM
1-330634474,Accepted,10/30/2009 2:49:04 PM
1-330634474,Accepted,10/30/2009 2:57:13 PM
1-330634474,Queued,3/2/2010 2:43:50 PM
1-330634474,Accepted,3/2/2010 2:45:25 PM
1-330634474,Accepted,3/2/2010 2:45:37 PM
1-330634474,Completed,3/30/2012 10:54:30 AM
1-331478885,Accepted,11/4/2009 9:07:28 AM
1-331478885,Accepted,3/3/2010 4:51:55 PM
1-331478885,Accepted,3/3/2010 4:52:18 PM
1-331478885,Accepted,5/24/2010 6:04:58 PM
1-331478885,Accepted,8/9/2010 1:39:59 PM
1-331478885,Accepted,4/2/2012 10:18:59 AM
1-331478885,Completed,4/2/2012 10:19:30 AM
1-332389008,Queued,11/9/2009 5:38:14 PM
1-332389008,Accepted,11/24/2009 10:41:50 AM
1-332389008,Accepted,9/10/2010 11:45:16 AM
1-332389008,Accepted,3/28/2011 11:52:46 AM
1-332389008,Accepted,1/4/2012 4:53:26 PM
1-332389008,Completed,4/13/2012 1:41:36 PM
1-333164156,Accepted,11/12/2009 2:41:27 PM
1-333164156,Accepted,9/17/2010 11:33:52 AM
1-333164156,Queued,11/12/2010 8:22:19 PM
1-333164156,Accepted,11/23/2010 4:10:22 PM
1-333164156,Accepted,1/7/2011 3:55:04 PM
1-333164156,Accepted,1/11/2011 6:13:42 PM
1-333164156,Accepted,5/19/2011 3:45:16 PM
1-333164156,Queued,5/19/2011 3:49:04 PM
1-333164156,Accepted,8/25/2011 3:24:01 PM
1-333164156,Queued,8/25/2011 3:24:43 PM
1-333164156,Accepted,8/25/2011 3:25:33 PM
1-333164156,Accepted,10/26/2011 5:07:30 PM
1-333164156,Completed,3/30/2012 11:45:20 AM
1-335260940,Accepted,11/24/2009 10:44:43 AM
1-335260940,Queued,11/30/2009 11:45:01 AM
1-335260940,Accepted,3/14/2010 2:40:26 PM
1-335260940,Unmatched,3/14/2010 2:40:36 PM
1-335260940,Completed,1/18/2012 3:26:41 PM
1-337229341,Unmatched,12/4/2009 1:10:14 PM
1-337229341,Accepted,11/29/2010 12:52:49 PM
1-337229341,Accepted,4/14/2012 5:22:00 PM
1-337229341,Completed,4/14/2012 5:22:21 PM
1-338946805,Accepted,12/14/2009 3:29:17 PM
1-338946805,Accepted,1/10/2012 10:32:43 AM
1-338946805,Completed,1/10/2012 10:33:57 AM
1-339798202,Accepted,12/16/2009 1:59:24 PM
1-339798202,Accepted,3/15/2012 1:21:25 PM
1-339798202,Completed,3/15/2012 1:21:47 PM
1-339889001,Accepted,12/16/2009 9:47:26 PM
1-339889001,Accepted,3/14/2012 2:04:51 PM
1-339889001,Completed,3/14/2012 2:07:29 PM
1-340984229,Accepted,12/22/2009 10:09:31 AM
1-340984229,Unmatched,12/22/2009 10:25:22 AM
1-340984229,Completed,2/1/2012 1:38:06 PM
1-341002175,Accepted,12/22/2009 11:56:03 AM
1-341002175,Accepted,2/1/2012 1:39:50 PM
1-341002175,Completed,2/1/2012 1:40:25 PM
1-342442140,Accepted,1/5/2010 5:42:20 PM
1-342442140,Completed,3/20/2012 5:14:00 PM
1-345132462,Accepted,1/14/2010 11:34:54 AM
1-345132462,Accepted,1/27/2010 11:43:29 AM
1-345132462,Accepted,2/3/2010 11:20:05 AM
1-345132462,Accepted,2/22/2010 9:33:08 AM
1-345132462,Accepted,9/2/2011 12:17:47 AM
1-345132462,Accepted,2/1/2012 11:24:17 AM
1-345132462,Completed,2/1/2012 11:24:59 AM
1-345255471,Accepted,1/14/2010 4:02:21 PM
1-345255471,Queued,1/15/2010 4:10:22 PM
1-345255471,Queued,9/23/2011 3:06:05 PM
1-345255471,Accepted,2/8/2012 9:11:21 AM
1-345255471,Completed,2/8/2012 9:14:29 AM
1-347461373,Accepted,1/21/2010 5:42:26 PM
1-347461373,Accepted,4/11/2012 4:38:17 PM
1-347461373,Completed,4/11/2012 4:39:02 PM
1-347923966,Accepted,1/25/2010 10:19:08 AM
1-347923966,Accepted,2/8/2010 12:41:12 PM
1-347923966,Accepted,3/3/2010 4:54:09 PM
1-347923966,Accepted,3/3/2010 4:54:25 PM
1-347923966,Accepted,3/28/2012 2:39:46 PM
1-347923966,Completed,3/28/2012 2:39:49 PM
1-347924629,Accepted,1/25/2010 8:44:36 AM
1-347924629,Accepted,12/16/2011 11:26:27 AM
1-347924629,Accepted,3/30/2012 1:09:18 PM
1-347924629,Completed,3/30/2012 1:24:18 PM
1-349857482,Accepted,1/27/2010 2:58:09 PM
1-349857482,Completed,2/29/2012 1:20:13 PM
1-351187625,Accepted,2/2/2010 4:50:20 PM
1-351187625,Accepted,4/11/2012 4:39:33 PM
1-351187625,Completed,4/11/2012 4:40:09 PM
1-351314317,Accepted,2/3/2010 10:34:32 AM
1-351314317,Queued,2/3/2010 10:45:18 AM
1-351314317,Accepted,2/3/2010 11:40:51 AM
1-351314317,Accepted,2/3/2010 11:40:58 AM
1-351314317,Accepted,12/20/2011 11:25:19 PM
1-351314317,Completed,1/3/2012 2:13:02 PM
1-351869391,Accepted,2/5/2010 11:00:12 AM
1-351869391,Accepted,2/23/2012 3:34:50 PM
1-351869391,Completed,2/23/2012 3:37:00 PM
1-353818791,Queued,2/12/2010 3:00:54 PM
1-353818791,Accepted,2/12/2010 3:01:08 PM
1-353818791,Queued,10/28/2010 7:15:39 PM
1-353818791,Accepted,10/29/2010 5:11:03 PM
1-353818791,Completed,4/4/2012 3:41:41 PM
1-354039443,Accepted,2/15/2010 8:41:51 AM
1-354039443,Accepted,2/15/2010 8:48:52 AM
1-354039443,Accepted,2/15/2010 1:10:30 PM
1-354039443,Accepted,12/28/2011 4:05:47 PM
1-354039443,Completed,1/30/2012 1:29:51 PM
1-354090772,Accepted,2/15/2010 10:33:11 AM
1-354090772,Accepted,2/15/2010 10:34:41 AM
1-354090772,Accepted,3/2/2010 2:59:28 PM
1-354090772,Queued,3/2/2010 3:01:04 PM
1-354090772,Accepted,3/2/2010 3:07:11 PM
1-354090772,Accepted,3/2/2010 3:07:48 PM
1-354090772,Accepted,3/2/2010 3:11:18 PM
1-354090772,Accepted,4/11/2011 8:48:47 AM
1-354090772,Accepted,4/11/2011 9:08:44 AM
1-354090772,Accepted,11/23/2011 12:55:49 PM
1-354090772,Completed,1/19/2012 9:56:20 AM
1-354350908,Accepted,2/16/2010 12:03:41 PM
1-354350908,Accepted,9/2/2011 12:16:31 AM
1-354350908,Accepted,1/20/2012 9:40:03 AM
1-354350908,Completed,1/20/2012 9:40:20 AM
1-354376900,Accepted,2/16/2010 12:04:37 PM
1-354376900,Accepted,9/2/2011 12:16:15 AM
1-354376900,Accepted,2/1/2012 11:16:03 AM
1-354376900,Completed,2/1/2012 11:16:53 AM
1-356055231,Accepted,2/23/2010 2:10:59 PM
1-356055231,Accepted,2/23/2010 2:13:19 PM
1-356055231,Queued,3/2/2010 2:44:01 PM
1-356055231,Accepted,3/2/2010 2:46:47 PM
1-356055231,Accepted,3/2/2010 2:46:58 PM
1-356055231,Accepted,11/28/2011 9:20:33 AM
1-356055231,Accepted,11/28/2011 9:20:57 AM
1-356055231,Completed,1/19/2012 9:59:01 AM
1-356879617,Accepted,2/26/2010 2:39:44 PM
1-356879617,Queued,2/26/2010 2:45:58 PM
1-356879617,Accepted,2/26/2010 7:04:51 PM
1-356879617,Accepted,2/26/2010 7:08:30 PM
1-356879617,Accepted,2/26/2010 7:09:05 PM
1-356879617,Accepted,2/26/2010 7:09:42 PM
1-356879617,Accepted,2/26/2010 7:11:57 PM
1-356879617,Accepted,2/26/2010 7:12:06 PM
1-356879617,Accepted,1/19/2012 11:01:46 AM
1-356879617,Completed,1/19/2012 11:02:07 AM
1-357087417,Accepted,3/1/2010 7:54:12 AM
1-357087417,Queued,3/1/2010 8:04:33 AM
1-357087417,Accepted,3/1/2010 12:53:51 PM
1-357087417,Accepted,3/1/2010 1:00:54 PM
1-357087417,Accepted,12/28/2011 5:01:17 PM
1-357087417,Completed,1/30/2012 1:30:21 PM
1-357610411,Accepted,3/2/2010 12:41:18 PM
1-357610411,Accepted,9/19/2010 10:21:17 AM
1-357610411,Completed,2/1/2012 5:42:48 PM
1-358038911,Accepted,3/3/2010 8:25:03 PM
1-358038911,Unmatched,3/11/2010 4:44:02 PM
1-358038911,Accepted,8/16/2010 12:54:31 PM
1-358038911,Accepted,8/16/2010 1:13:10 PM
1-358038911,Accepted,1/17/2012 8:59:31 AM
1-358038911,Completed,1/17/2012 8:59:59 AM
1-358776870,Accepted,3/8/2010 10:17:56 AM
1-358776870,Accepted,3/8/2010 10:19:32 AM
1-358776870,Completed,3/30/2012 10:59:03 AM
1-359215498,Accepted,3/9/2010 12:28:51 PM
1-359215498,Accepted,4/11/2011 9:09:41 AM
1-359215498,Accepted,4/11/2011 9:11:23 AM
1-359215498,Accepted,11/28/2011 9:21:08 AM
1-359215498,Completed,3/30/2012 11:01:23 AM
1-359781492,Accepted,3/11/2010 11:02:02 AM
1-359781492,Completed,3/15/2012 3:27:03 PM
1-359841262,Accepted,3/11/2010 3:06:34 PM
1-359841262,Accepted,3/11/2010 3:10:10 PM
1-359841262,Queued,3/11/2010 3:12:19 PM
1-359841262,Accepted,3/11/2010 3:12:35 PM
1-359841262,Queued,3/11/2010 3:12:46 PM
1-359841262,Accepted,3/11/2010 3:13:02 PM
1-359841262,Accepted,7/20/2010 10:25:18 AM
1-359841262,Accepted,9/5/2011 9:28:42 AM
1-359841262,Accepted,1/20/2012 9:24:45 AM
1-359841262,Completed,1/20/2012 9:24:59 AM
1-360072755,Accepted,3/12/2010 4:55:50 PM
1-360072755,Queued,8/25/2010 12:04:56 PM
1-360072755,Accepted,9/3/2011 7:49:00 AM
1-360072755,Accepted,11/14/2011 5:10:03 PM
1-360072755,Accepted,1/12/2012 10:23:04 AM
1-360072755,Accepted,3/8/2012 11:22:52 AM
1-360072755,Completed,3/8/2012 11:24:51 AM
1-360464815,Accepted,3/15/2010 3:40:16 PM
1-360464815,Accepted,4/15/2010 4:32:45 PM
1-360464815,Accepted,6/9/2011 11:37:15 AM
1-360464815,Completed,2/21/2012 3:57:48 PM
1-360667704,Accepted,3/16/2010 9:44:27 AM
1-360667704,Accepted,6/15/2010 10:42:52 AM
1-360667704,Completed,3/30/2012 12:17:27 PM
1-361368011,Accepted,3/18/2010 12:44:05 PM
1-361368011,Accepted,3/19/2012 3:13:30 PM
1-361368011,Completed,3/19/2012 3:15:58 PM
1-363041157,Accepted,3/26/2010 9:24:05 AM
1-363041157,Completed,3/20/2012 5:16:39 PM
1-363206822,Accepted,3/26/2010 3:03:21 PM
1-363206822,Accepted,3/26/2010 3:05:35 PM
1-363206822,Queued,3/26/2010 3:05:48 PM
1-363206822,Accepted,9/5/2011 9:28:50 AM
1-363206822,Accepted,2/7/2012 3:39:08 AM
1-363206822,Completed,2/7/2012 3:39:40 AM
1-363549934,Accepted,3/29/2010 11:38:31 AM
1-363549934,Queued,3/29/2010 11:41:32 AM
1-363549934,Accepted,3/29/2010 1:30:54 PM
1-363549934,Accepted,3/29/2010 1:30:58 PM
1-363549934,Accepted,1/19/2012 11:09:44 AM
1-363549934,Completed,1/19/2012 11:10:41 AM
1-364018090,Accepted,3/30/2010 6:13:33 PM
1-364018090,Accepted,3/31/2010 11:41:00 AM
1-364018090,Queued,3/31/2010 11:43:06 AM
1-364018090,Accepted,3/31/2010 11:43:07 AM
1-364018090,Accepted,3/31/2010 11:46:20 AM
1-364018090,Accepted,10/7/2010 4:45:29 PM
1-364018090,Completed,4/24/2012 6:18:24 PM
1-364458525,Accepted,4/1/2010 9:13:49 AM
1-364458525,Accepted,3/30/2012 1:12:07 PM
1-364458525,Accepted,3/30/2012 1:12:14 PM
1-364458525,Completed,3/30/2012 1:18:11 PM
1-364528467,Accepted,4/1/2010 2:48:30 PM
1-364528467,Accepted,4/1/2010 2:49:59 PM
1-364528467,Queued,4/1/2010 2:50:40 PM
1-364528467,Accepted,4/1/2010 7:20:02 PM
1-364528467,Accepted,4/1/2010 7:20:07 PM
1-364528467,Accepted,1/19/2012 11:14:11 AM
1-364528467,Completed,1/19/2012 11:14:18 AM
1-365052802,Accepted,4/6/2010 9:16:15 AM
1-365052802,Accepted,4/6/2010 10:12:22 AM
1-365052802,Queued,4/28/2010 10:07:00 AM
1-365052802,Accepted,4/28/2010 10:35:20 AM
1-365052802,Unmatched,4/28/2010 10:40:07 AM
1-365052802,Completed,2/1/2012 1:25:53 PM
1-365189372,Accepted,4/6/2010 3:35:51 PM
1-365189372,Unmatched,4/7/2010 8:30:28 AM
1-365189372,Accepted,2/21/2012 3:58:28 PM
1-365189372,Completed,2/21/2012 4:00:21 PM
1-365702595,Accepted,4/8/2010 12:07:36 PM
1-365702595,Queued,4/8/2010 12:09:05 PM
1-365702595,Accepted,4/8/2010 7:33:49 PM
1-365702595,Accepted,4/8/2010 7:33:54 PM
1-365702595,Accepted,12/30/2011 11:00:16 AM
1-365702595,Completed,1/4/2012 5:49:12 PM
1-366462246,Accepted,4/12/2010 7:14:40 PM
1-366462246,Accepted,4/11/2012 4:40:26 PM
1-366462246,Completed,4/11/2012 4:40:52 PM
1-366509892,Accepted,4/12/2010 9:37:25 PM
1-366509892,Queued,4/12/2010 9:47:56 PM
1-366509892,Accepted,4/13/2010 2:56:39 PM
1-366509892,Accepted,4/13/2010 2:56:44 PM
1-366509892,Accepted,1/30/2012 1:42:19 PM
1-366509892,Completed,1/30/2012 1:42:50 PM
1-366584206,Accepted,4/13/2010 9:38:30 AM
1-366584206,Queued,4/13/2010 9:44:30 AM
1-366584206,Accepted,4/13/2010 2:59:01 PM
1-366584206,Accepted,4/13/2010 2:59:07 PM
1-366584206,Accepted,1/9/2012 12:25:49 PM
1-366584206,Completed,1/9/2012 12:25:51 PM
1-366698569,Accepted,4/13/2010 2:37:07 PM
1-366698569,Accepted,4/19/2010 4:59:00 PM
1-366698569,Accepted,4/19/2010 4:59:17 PM
1-366698569,Accepted,12/13/2010 11:28:11 AM
1-366698569,Accepted,6/27/2011 11:33:46 AM
1-366698569,Accepted,6/27/2011 12:29:07 PM
1-366698569,Accepted,10/24/2011 10:01:34 AM
1-366698569,Accepted,10/24/2011 10:03:31 AM
1-366698569,Accepted,1/12/2012 2:11:40 PM
1-366698569,Completed,1/12/2012 2:11:59 PM
1-366726662,Accepted,4/13/2010 2:50:15 PM
1-366726662,Accepted,4/19/2010 4:59:58 PM
1-366726662,Accepted,4/19/2010 5:00:10 PM
1-366726662,Accepted,8/10/2010 5:22:31 PM
1-366726662,Accepted,6/27/2011 12:21:34 PM
1-366726662,Accepted,6/27/2011 12:28:17 PM
1-366726662,Completed,1/12/2012 2:25:45 PM
1-366923538,Accepted,4/14/2010 11:27:54 AM
1-366923538,Queued,4/14/2010 11:47:49 AM
1-366923538,Accepted,4/14/2010 11:47:50 AM
1-366923538,Queued,4/14/2010 11:54:25 AM
1-366923538,Accepted,4/14/2010 7:58:53 PM
1-366923538,Accepted,4/14/2010 8:09:15 PM
1-366923538,Accepted,1/4/2012 5:55:26 PM
1-366923538,Completed,1/30/2012 3:05:58 PM
1-367002597,Accepted,4/14/2010 3:53:38 PM
1-367002597,Accepted,1/9/2012 6:07:46 PM
1-367002597,Accepted,1/9/2012 7:36:13 PM
1-367002597,Completed,2/15/2012 1:32:49 PM
1-367648732,Accepted,4/16/2010 6:34:49 PM
1-367648732,Queued,4/16/2010 6:42:36 PM
1-367648732,Accepted,4/17/2010 1:40:43 AM
1-367648732,Accepted,4/17/2010 1:42:50 AM
1-367648732,Accepted,1/30/2012 1:43:05 PM
1-367648732,Completed,1/30/2012 1:44:31 PM
1-367921041,Accepted,4/19/2010 11:07:37 AM
1-367921041,Queued,4/19/2010 11:08:20 AM
1-367921041,Accepted,5/6/2010 3:02:51 PM
1-367921041,Queued,5/21/2010 6:00:21 PM
1-367921041,Queued,8/24/2011 9:27:17 PM
1-367921041,Accepted,8/29/2011 4:54:38 AM
1-367921041,Accepted,8/29/2011 4:55:29 AM
1-367921041,Accepted,8/29/2011 2:48:47 PM
1-367921041,Accepted,11/11/2011 4:57:44 PM
1-367921041,Accepted,11/21/2011 9:27:41 AM
1-367921041,Accepted,2/29/2012 6:54:59 PM
1-367921041,Completed,2/29/2012 6:56:23 PM
1-368322765,Accepted,4/20/2010 3:25:52 PM
1-368322765,Queued,4/20/2010 3:29:35 PM
1-368322765,Accepted,4/20/2010 5:03:14 PM
1-368322765,Accepted,4/20/2010 5:03:18 PM
1-368322765,Queued,3/30/2011 11:49:05 AM
1-368322765,Accepted,3/30/2011 12:08:08 PM
1-368322765,Accepted,3/30/2011 12:08:19 PM
1-368322765,Accepted,3/30/2011 3:14:36 PM
1-368322765,Queued,6/6/2011 2:20:14 PM
1-368322765,Accepted,6/16/2011 12:12:11 PM
1-368322765,Accepted,6/16/2011 12:12:21 PM
1-368322765,Accepted,1/31/2012 9:26:37 AM
1-368322765,Completed,1/31/2012 9:28:52 AM
1-368929048,Accepted,4/22/2010 3:51:56 PM
1-368929048,Queued,4/22/2010 4:08:11 PM
1-368929048,Accepted,4/22/2010 8:19:48 PM
1-368929048,Accepted,4/22/2010 8:23:29 PM
1-368929048,Accepted,1/31/2012 10:06:12 AM
1-368929048,Completed,1/31/2012 10:36:08 AM
1-369693874,Accepted,4/26/2010 4:41:03 PM
1-369693874,Queued,4/26/2010 4:44:34 PM
1-369693874,Accepted,4/26/2010 8:08:15 PM
1-369693874,Accepted,4/26/2010 8:12:24 PM
1-369693874,Accepted,12/20/2011 11:24:04 PM
1-369693874,Completed,1/5/2012 5:11:34 PM
1-369989135,Accepted,4/27/2010 4:40:49 PM
1-369989135,Accepted,4/27/2010 4:43:59 PM
1-369989135,Accepted,4/29/2010 3:15:14 PM
1-369989135,Accepted,4/29/2010 3:18:16 PM
1-369989135,Accepted,2/2/2012 10:53:09 PM
1-369989135,Completed,2/2/2012 11:08:20 PM
1-370436092,Accepted,4/29/2010 9:23:20 AM
1-370436092,Queued,4/29/2010 9:23:56 AM
1-370436092,Accepted,5/4/2010 3:28:29 PM
1-370436092,Accepted,11/9/2010 7:47:12 PM
1-370436092,Accepted,4/24/2012 6:21:03 PM
1-370436092,Accepted,4/25/2012 7:07:12 PM
1-370436092,Completed,4/25/2012 7:07:27 PM
1-370452680,Accepted,4/29/2010 2:58:57 PM
1-370452680,Queued,4/29/2010 3:01:26 PM
1-370452680,Accepted,4/29/2010 3:20:48 PM
1-370452680,Accepted,4/29/2010 3:22:02 PM
1-370452680,Queued,4/7/2011 2:10:31 PM
1-370452680,Accepted,8/12/2011 10:58:32 AM
1-370452680,Accepted,8/12/2011 10:59:24 AM
1-370452680,Completed,1/4/2012 1:44:59 PM
1-371498622,Accepted,5/4/2010 7:15:44 PM
1-371498622,Queued,5/4/2010 7:23:17 PM
1-371498622,Accepted,5/4/2010 7:24:58 PM
1-371498622,Accepted,5/4/2010 7:27:46 PM
1-371498622,Accepted,1/18/2012 11:30:42 AM
1-371498622,Completed,1/18/2012 11:31:12 AM
1-371631962,Accepted,5/5/2010 11:21:02 AM
1-371631962,Completed,3/20/2012 5:17:35 PM
1-371672096,Accepted,5/5/2010 2:44:03 PM
1-371672096,Queued,5/5/2010 3:24:34 PM
1-371672096,Accepted,5/5/2010 5:09:25 PM
1-371672096,Accepted,5/5/2010 5:09:30 PM
1-371672096,Accepted,2/4/2012 9:57:22 AM
1-371672096,Completed,2/4/2012 10:10:51 AM
1-372029512,Accepted,5/6/2010 6:36:41 PM
1-372029512,Unmatched,5/6/2010 7:05:00 PM
1-372029512,Queued,10/1/2010 4:43:52 PM
1-372029512,Accepted,10/4/2010 10:59:18 AM
1-372029512,Accepted,10/4/2010 11:00:12 AM
1-372029512,Accepted,10/19/2010 2:43:59 PM
1-372029512,Accepted,10/20/2011 2:21:34 PM
1-372029512,Completed,1/30/2012 2:18:55 PM
1-372555278,Accepted,5/10/2010 2:38:28 PM
1-372555278,Queued,5/10/2010 2:41:26 PM
1-372555278,Accepted,5/10/2010 9:31:40 PM
1-372555278,Accepted,5/10/2010 9:36:20 PM
1-372555278,Accepted,1/13/2012 12:25:46 PM
1-372555278,Accepted,1/13/2012 2:47:12 PM
1-372555278,Queued,1/13/2012 2:47:19 PM
1-372555278,Accepted,1/13/2012 2:47:32 PM
1-372555278,Accepted,1/13/2012 2:48:09 PM
1-372555278,Accepted,1/19/2012 11:02:17 AM
1-372555278,Completed,2/13/2012 11:11:49 AM
1-372579132,Accepted,5/10/2010 3:01:38 PM
1-372579132,Queued,5/10/2010 3:07:54 PM
1-372579132,Accepted,5/10/2010 9:36:38 PM
1-372579132,Accepted,5/10/2010 9:41:50 PM
1-372579132,Accepted,2/2/2012 11:52:05 PM
1-372579132,Completed,2/4/2012 9:56:49 AM
1-372858362,Accepted,5/11/2010 4:11:58 PM
1-372858362,Queued,5/11/2010 4:13:34 PM
1-372858362,Accepted,5/11/2010 10:18:30 PM
1-372858362,Accepted,5/11/2010 10:25:17 PM
1-372858362,Accepted,1/31/2012 11:01:59 AM
1-372858362,Completed,1/31/2012 11:06:41 AM
1-372978779,Accepted,5/12/2010 10:01:33 AM
1-372978779,Accepted,5/12/2010 10:03:39 AM
1-372978779,Accepted,5/12/2010 10:03:44 AM
1-372978779,Queued,5/12/2010 10:05:09 AM
